"No.","Time","Source","Destination","Protocol","Length","Info"
"4304","77.735889","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4305","77.746290","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4306","77.810274","192.168.0.105","192.168.0.104","TCP","54","62465  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4307","77.810383","192.168.0.104","192.168.0.105","TCP","54","80  >  62465 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4308","77.810503","192.168.0.104","192.168.0.105","TCP","54","80  >  62465 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4309","77.812289","192.168.0.105","192.168.0.104","TCP","62","58769  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4310","77.812495","192.168.0.104","192.168.0.105","TCP","62","80  >  58769 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4311","77.829130","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","125","Standard query response 0x0000 AAAA, cache flush fe80::a160:a73d:f540:b055"
"4312","77.842801","192.168.0.105","192.168.0.104","TCP","54","62465  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4313","77.853319","192.168.0.105","192.168.0.104","TCP","54","58769  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4314","77.859957","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4315","77.869978","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4316","77.922454","192.168.0.105","192.168.0.104","TCP","54","58769  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4317","77.922543","192.168.0.104","192.168.0.105","TCP","54","80  >  58769 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4318","77.922641","192.168.0.104","192.168.0.105","TCP","54","80  >  58769 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4319","77.930250","192.168.0.105","192.168.0.104","TCP","62","[TCP Port numbers reused] 63820  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4320","77.930428","192.168.0.104","192.168.0.105","TCP","62","80  >  63820 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4321","77.941975","192.168.0.105","192.168.0.104","TCP","54","58769  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4322","77.949404","192.168.0.105","192.168.0.104","TCP","54","63820  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4323","77.953060","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4324","77.967544","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4325","78.032536","192.168.0.105","192.168.0.104","TCP","54","63820  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4326","78.032624","192.168.0.104","192.168.0.105","TCP","54","80  >  63820 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4327","78.032742","192.168.0.104","192.168.0.105","TCP","54","80  >  63820 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4328","78.059515","192.168.0.105","192.168.0.104","TCP","62","59967  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4329","78.059696","192.168.0.104","192.168.0.105","TCP","62","80  >  59967 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4330","78.078975","192.168.0.105","192.168.0.104","TCP","54","63820  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4331","78.084735","192.168.0.105","192.168.0.104","TCP","54","59967  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4332","78.100083","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4333","78.108416","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4334","78.150110","192.168.0.105","192.168.0.104","TCP","54","59967  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4335","78.150153","192.168.0.104","192.168.0.105","TCP","54","80  >  59967 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4336","78.150220","192.168.0.104","192.168.0.105","TCP","54","80  >  59967 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4337","78.175023","192.168.0.105","192.168.0.104","TCP","62","50591  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4338","78.175081","192.168.0.104","192.168.0.105","TCP","62","80  >  50591 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4339","78.177919","192.168.0.105","192.168.0.104","TCP","54","59967  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4340","78.196492","192.168.0.105","192.168.0.104","TCP","54","50591  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4341","78.206458","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4342","78.217470","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4343","78.260503","192.168.0.105","192.168.0.104","TCP","54","50591  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4344","78.260574","192.168.0.104","192.168.0.105","TCP","54","80  >  50591 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4345","78.260666","192.168.0.104","192.168.0.105","TCP","54","80  >  50591 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4346","78.279966","192.168.0.105","192.168.0.104","TCP","62","55934  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4347","78.280149","192.168.0.104","192.168.0.105","TCP","62","80  >  55934 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4348","78.285650","192.168.0.105","192.168.0.104","TCP","54","50591  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4349","78.301327","192.168.0.105","192.168.0.104","TCP","54","55934  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4350","78.305215","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4351","78.322257","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4352","78.373227","192.168.0.105","192.168.0.104","TCP","54","55934  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4353","78.373320","192.168.0.104","192.168.0.105","TCP","54","80  >  55934 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4354","78.373406","192.168.0.104","192.168.0.105","TCP","54","80  >  55934 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4355","78.374759","192.168.0.105","192.168.0.104","TCP","62","60869  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4356","78.374831","192.168.0.104","192.168.0.105","TCP","62","80  >  60869 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4357","78.412813","192.168.0.105","192.168.0.104","TCP","54","55934  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4358","78.414854","192.168.0.105","192.168.0.104","TCP","54","60869  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4359","78.418709","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4360","78.468787","192.168.0.104","192.168.0.105","TCP","54","80  >  60869 [ACK] Seq=1 Ack=216 Win=65177 Len=0"
"4361","78.489356","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4362","78.506110","192.168.0.105","192.168.0.104","TCP","54","60869  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4363","78.506148","192.168.0.104","192.168.0.105","TCP","54","80  >  60869 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4364","78.506214","192.168.0.104","192.168.0.105","TCP","54","80  >  60869 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4365","78.510892","192.168.0.105","192.168.0.104","TCP","62","65399  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4366","78.510946","192.168.0.104","192.168.0.105","TCP","62","80  >  65399 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4367","78.524094","192.168.0.105","192.168.0.104","TCP","54","60869  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4368","78.526688","192.168.0.105","192.168.0.104","TCP","54","65399  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4369","78.539257","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4370","78.549009","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4371","78.596258","192.168.0.105","192.168.0.104","TCP","54","65399  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4372","78.596315","192.168.0.104","192.168.0.105","TCP","54","80  >  65399 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4373","78.596397","192.168.0.104","192.168.0.105","TCP","54","80  >  65399 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4374","78.602470","192.168.0.105","192.168.0.104","TCP","62","59389  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4375","78.602579","192.168.0.104","192.168.0.105","TCP","62","80  >  59389 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4376","78.621765","192.168.0.105","192.168.0.104","TCP","54","65399  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4377","78.685738","192.168.0.105","192.168.0.104","TCP","54","59389  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4378","78.694009","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4379","78.709134","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4380","78.729168","192.168.0.105","192.168.0.104","TCP","54","59389  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4381","78.729226","192.168.0.104","192.168.0.105","TCP","54","80  >  59389 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4382","78.729306","192.168.0.104","192.168.0.105","TCP","54","80  >  59389 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4383","78.749045","192.168.0.105","192.168.0.104","TCP","62","60030  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4384","78.749141","192.168.0.104","192.168.0.105","TCP","62","80  >  60030 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4385","78.764592","192.168.0.105","192.168.0.104","TCP","54","59389  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4386","78.779273","192.168.0.105","192.168.0.104","TCP","54","60030  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4387","78.782915","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4388","78.808371","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4389","78.862554","192.168.0.105","192.168.0.104","TCP","54","60030  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4390","78.862600","192.168.0.104","192.168.0.105","TCP","54","80  >  60030 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4391","78.862674","192.168.0.104","192.168.0.105","TCP","54","80  >  60030 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4392","78.864535","192.168.0.105","192.168.0.104","TCP","62","51010  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4393","78.864614","192.168.0.104","192.168.0.105","TCP","62","80  >  51010 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4394","78.881900","192.168.0.105","192.168.0.104","TCP","54","60030  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4395","78.883608","192.168.0.105","192.168.0.104","TCP","54","51010  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4396","78.895500","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4397","78.921861","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4398","78.951949","192.168.0.105","192.168.0.104","TCP","54","51010  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4399","78.952001","192.168.0.104","192.168.0.105","TCP","54","80  >  51010 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4400","78.952070","192.168.0.104","192.168.0.105","TCP","54","80  >  51010 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4401","78.953805","192.168.0.105","192.168.0.104","TCP","62","49234  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4402","78.953889","192.168.0.104","192.168.0.105","TCP","62","80  >  49234 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4403","78.962211","192.168.0.105","192.168.0.104","TCP","54","51010  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4404","78.969963","192.168.0.105","192.168.0.104","TCP","54","49234  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4405","78.986642","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4406","79.012021","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4407","79.064641","192.168.0.105","192.168.0.104","TCP","54","49234  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4408","79.064710","192.168.0.104","192.168.0.105","TCP","54","80  >  49234 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4409","79.064801","192.168.0.104","192.168.0.105","TCP","54","80  >  49234 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4410","79.071744","192.168.0.105","192.168.0.104","TCP","62","53003  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4411","79.071884","192.168.0.104","192.168.0.105","TCP","62","80  >  53003 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4412","79.096048","192.168.0.105","192.168.0.104","TCP","54","49234  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4413","79.103845","192.168.0.105","192.168.0.104","TCP","54","53003  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4414","79.110565","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4415","79.119949","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4416","79.180324","192.168.0.105","192.168.0.104","TCP","54","53003  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4417","79.180373","192.168.0.104","192.168.0.105","TCP","54","80  >  53003 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4418","79.180431","192.168.0.104","192.168.0.105","TCP","54","80  >  53003 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4419","79.190596","192.168.0.105","192.168.0.104","TCP","62","53558  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4420","79.190655","192.168.0.104","192.168.0.105","TCP","62","80  >  53558 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4421","79.217579","192.168.0.105","192.168.0.104","TCP","54","53003  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4422","79.235720","192.168.0.105","192.168.0.104","TCP","54","53558  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4423","79.243599","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4424","79.253703","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4425","79.293377","192.168.0.105","192.168.0.104","TCP","54","53558  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4426","79.293419","192.168.0.104","192.168.0.105","TCP","54","80  >  53558 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4427","79.293484","192.168.0.104","192.168.0.105","TCP","54","80  >  53558 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4428","79.300606","192.168.0.105","192.168.0.104","TCP","62","51307  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4429","79.300665","192.168.0.104","192.168.0.105","TCP","62","80  >  51307 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4430","79.312408","192.168.0.105","192.168.0.104","TCP","54","53558  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4431","79.314925","192.168.0.105","192.168.0.104","TCP","54","51307  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4432","79.325908","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4433","79.328875","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4434","79.476861","192.168.0.105","192.168.0.104","TCP","54","51307  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4435","79.476895","192.168.0.104","192.168.0.105","TCP","54","80  >  51307 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4436","79.476941","192.168.0.104","192.168.0.105","TCP","54","80  >  51307 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4437","79.478959","192.168.0.105","192.168.0.104","TCP","62","56751  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4438","79.479010","192.168.0.104","192.168.0.105","TCP","62","80  >  56751 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4439","79.513295","192.168.0.105","192.168.0.104","TCP","54","51307  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4440","79.532712","192.168.0.105","192.168.0.104","TCP","54","56751  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4441","79.536400","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4442","79.544662","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4443","79.571083","192.168.0.105","192.168.0.104","TCP","54","56751  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4444","79.571134","192.168.0.104","192.168.0.105","TCP","54","80  >  56751 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4445","79.571197","192.168.0.104","192.168.0.105","TCP","54","80  >  56751 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4446","79.573420","192.168.0.105","192.168.0.104","TCP","62","49643  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4447","79.573490","192.168.0.104","192.168.0.105","TCP","62","80  >  49643 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4448","79.602445","192.168.0.105","192.168.0.104","TCP","54","56751  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4449","79.611081","192.168.0.105","192.168.0.104","TCP","54","49643  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4450","79.618475","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4451","79.624803","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4452","79.651359","192.168.0.105","192.168.0.104","TCP","54","49643  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4453","79.651405","192.168.0.104","192.168.0.105","TCP","54","80  >  49643 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4454","79.651485","192.168.0.104","192.168.0.105","TCP","54","80  >  49643 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4455","79.654210","192.168.0.105","192.168.0.104","TCP","62","59263  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4456","79.654269","192.168.0.104","192.168.0.105","TCP","62","80  >  59263 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4457","79.678939","192.168.0.105","192.168.0.104","TCP","54","49643  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4458","79.681942","192.168.0.105","192.168.0.104","TCP","54","59263  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4459","79.692731","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4460","79.700676","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4461","79.765861","192.168.0.105","192.168.0.104","TCP","54","59263  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4462","79.765931","192.168.0.104","192.168.0.105","TCP","54","80  >  59263 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4463","79.766022","192.168.0.104","192.168.0.105","TCP","54","80  >  59263 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4464","79.769345","192.168.0.105","192.168.0.104","TCP","62","56349  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4465","79.769475","192.168.0.104","192.168.0.105","TCP","62","80  >  56349 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4466","79.784326","192.168.0.105","192.168.0.104","TCP","54","59263  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4467","79.796124","192.168.0.105","192.168.0.104","TCP","54","56349  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4468","79.802540","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4469","79.821751","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4470","79.876459","192.168.0.105","192.168.0.104","TCP","54","56349  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4471","79.876516","192.168.0.104","192.168.0.105","TCP","54","80  >  56349 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4472","79.876598","192.168.0.104","192.168.0.105","TCP","54","80  >  56349 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4473","79.878443","192.168.0.105","192.168.0.104","TCP","62","[TCP Port numbers reused] 50960  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4474","79.878534","192.168.0.104","192.168.0.105","TCP","62","80  >  50960 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4475","79.906853","192.168.0.105","192.168.0.104","TCP","54","56349  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4476","79.913930","192.168.0.105","192.168.0.104","TCP","54","50960  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4477","79.929220","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4478","79.945144","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4479","79.987766","192.168.0.105","192.168.0.104","TCP","54","50960  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4480","79.987849","192.168.0.104","192.168.0.105","TCP","54","80  >  50960 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4481","79.987964","192.168.0.104","192.168.0.105","TCP","54","80  >  50960 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4482","79.989844","192.168.0.105","192.168.0.104","TCP","62","50461  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4483","79.989981","192.168.0.104","192.168.0.105","TCP","62","80  >  50461 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4484","80.014530","192.168.0.105","192.168.0.104","TCP","54","50960  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4485","80.030810","192.168.0.105","192.168.0.104","TCP","54","50461  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4486","80.034155","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"4487","80.049822","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4488","80.100035","192.168.0.105","192.168.0.104","TCP","54","50461  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"4489","80.100069","192.168.0.104","192.168.0.105","TCP","54","80  >  50461 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4490","80.100161","192.168.0.104","192.168.0.105","TCP","54","80  >  50461 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"4491","80.102897","192.168.0.105","192.168.0.104","TCP","62","56861  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"4492","80.102944","192.168.0.104","192.168.0.105","TCP","62","80  >  56861 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"4493","80.137658","192.168.0.104","192.168.0.1","DNS","80","Standard query 0xf5fa A cdnjs.cloudflare.com"
"4494","80.138059","192.168.0.104","104.17.65.4","TLSv1.2","142","Application Data"
"4495","80.151858","192.168.0.105","192.168.0.104","TCP","54","50461  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"4496","80.157382","192.168.0.105","192.168.0.104","TCP","54","56861  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"4497","80.164570","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"4498","80.172350","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"4499","80.178882","192.168.0.1","192.168.0.104","DNS","530","Standard query response 0xf5fa A cdnjs.cloudflare.com A 104.17.64.4 A 104.17.65.4 NS ns3.cloudflare.com NS ns6.cloudflare.com NS ns4.cloudflare.com NS ns5.cloudflare.com NS ns7.cloudflare.com A 162.159.0.33 A 162.159.7.226 A 162.159.1.33 A 162.159.8.55 A 162.159.9.55 A 162.159.2.9 A 162.159.3.11 A 162.159.5.6 A 162.159.4.8 A 162.159.6.6 AAAA 2400:cb00:2049:1::a29f:7e2 AAAA 2400:cb00:2049:1::a29f:21 AAAA 2400:cb00:2049:1::a29f:121 AAAA 2400:cb00:2049:1::a29f:837 AAAA 2400:cb00:2049:1::a29f:937 AAAA 2400:cb00:2049:1::a29f:209"
"4500","80.179858","192.168.0.104","192.168.0.1","DNS","80","Standard query 0xbc3d A cdnjs.cloudflare.com"
"4501","80.184347","104.17.65.4","192.168.0.104","TLSv1.2","172","Application Data"
